title,wiki_id,url,general,subtopics,depth,split,text_source,dump_title,n_passages,text_sha256
"A History of Science, Technology, and Philosophy in the 18th Century",69986188,https://en.wikipedia.org/wiki/A%20History%20of%20Science%2C%20Technology%2C%20and%20Philosophy%20in%20the%2018th%20Century,science,history_of_science,1,train,dump,"A History of Science, Technology, and Philosophy in the 18th Century",4,f0f567e6e0e635bd3ba12f317135977161b6ecb9d9eaa939c8fe9f5017b4a381
A Man in Full,1041055,https://en.wikipedia.org/wiki/A%20Man%20in%20Full,books,novels,1,train,dump,A Man in Full,4,4e066853983ad1fe819662df213dce2d8d6d9ba03ff0748e60c82cb697e5d430
A Man of Misconceptions,40250675,https://en.wikipedia.org/wiki/A%20Man%20of%20Misconceptions,science,history_of_science,1,test,dump,A Man of Misconceptions,4,5caba8f12b13be92653a249019d2fa437b9f0ac2489e6f5b4b1d877f40af2168
A Mighty Fortress (novel),25342827,https://en.wikipedia.org/wiki/A%20Mighty%20Fortress%20%28novel%29,books,novels,1,train,dump,A Mighty Fortress (novel),4,1387c74547405480527742917b7205a84bc5d44a87b2ecd6f68edbf28da1ce2c
A Mirror for Witches,19225941,https://en.wikipedia.org/wiki/A%20Mirror%20for%20Witches,books,novels,1,val,dump,A Mirror for Witches,4,7a8f11f63eeddc2045efa3006b0575fba0428f2233607b27a5ce3ca8bfe1f280
A Monster at Christmas,17816426,https://en.wikipedia.org/wiki/A%20Monster%20at%20Christmas,books,poetry,1,test,dump,A Monster at Christmas,3,31950866e3b704213375d4244554e46da3eb326b0c71f22041542ff9f9a430f5
A New Kind of Science,93070,https://en.wikipedia.org/wiki/A%20New%20Kind%20of%20Science,books,science_books,0,train,dump,A New Kind of Science,4,66804b2c624e188e9dcca662a560153f2b7ede120451b38eb49f75ffe943bafe
A Philosopher Lecturing on the Orrery,12370017,https://en.wikipedia.org/wiki/A%20Philosopher%20Lecturing%20on%20the%20Orrery,science,history_of_science,1,train,dump,A Philosopher Lecturing on the Orrery,4,2ec63c94c0d11ad07b4ad3e3512eeba62f2d8aeab0d9c00bcc12f34eee4a8762
A Private Man,47244429,https://en.wikipedia.org/wiki/A%20Private%20Man,books,novels,1,test,dump,A Private Man,4,6e5acdfbbb735afb5bfcd27cec1c9351f1f726cfdafb4a9c06c9472d28c51964
A Rage to Live (novel),63159926,https://en.wikipedia.org/wiki/A%20Rage%20to%20Live%20%28novel%29,books,novels,1,train,dump,A Rage to Live (novel),3,0a78d4fd3f234a68b8479e56a3a636a3b00d2ebacd62b77859031a72e0a7b13f
A Rogue's Luck,43962860,https://en.wikipedia.org/wiki/A%20Rogue%27s%20Luck,books,novels,1,val,dump,A Rogue's Luck,4,6c8cb0176d4c75e33c1ba85c44a14e279a482ffb1a58a429944f2a5220499752
A Scientist at the Seashore,39657291,https://en.wikipedia.org/wiki/A%20Scientist%20at%20the%20Seashore,books,science_books,0,train,dump,A Scientist at the Seashore,2,5bd8056f454ee8370442dac10be0f63b2bac94adfde8d53b7c130117e773d9bc
A Sense of Where You Are,30853929,https://en.wikipedia.org/wiki/A%20Sense%20of%20Where%20You%20Are,sports,basketball,2,val,dump,A Sense of Where You Are,4,90defaf882200288adf66ef4c01ff4e5b1acfd9063579fceae16ce6efd4843fb
A Short History of Nearly Everything,1012408,https://en.wikipedia.org/wiki/A%20Short%20History%20of%20Nearly%20Everything,books,science_books,0,train,dump,A Short History of Nearly Everything,4,8a7e1b37b7adfb3ab8a65ecf263104c46a3778d132deb1c14ea9c7334701b2de
A Shot at History,38778821,https://en.wikipedia.org/wiki/A%20Shot%20at%20History,sports,olympics,2,test,dump,A Shot at History,4,d8bac8cd08b6c0c5708a6363187636052f4cb5d9143742052ba57705da3c3894
A Slower Speed of Light,41452537,https://en.wikipedia.org/wiki/A%20Slower%20Speed%20of%20Light,physics,relativity,1,train,dump,A Slower Speed of Light,4,f5bc2aaeb45340c51dd0275502c8639f3b09319de1332fc14942d2ca0de6be89
A Small Town in Germany,5094462,https://en.wikipedia.org/wiki/A%20Small%20Town%20in%20Germany,books,novels,1,train,dump,A Small Town in Germany,4,f2c2b3ef51c4dedab5c1d85e2717bb641162a9b4691ca448ddbab833b36910c7
A Song from Faraway,64331550,https://en.wikipedia.org/wiki/A%20Song%20from%20Faraway,books,novels,1,train,dump,A Song from Faraway,4,66d7518ab3148c5b3d1b3e37e58a48a23b61c4c891a3abbb55d82a2cdfd639e3
A Song of Stone,3878615,https://en.wikipedia.org/wiki/A%20Song%20of%20Stone,books,novels,1,train,dump,A Song of Stone,4,b97011c9c906ef3e768ec0b2f880395ec4ede534f47ed2efcd6dec52a09d4cc4
A Sword from Red Ice,6228223,https://en.wikipedia.org/wiki/A%20Sword%20from%20Red%20Ice,books,novels,1,train,dump,A Sword from Red Ice,4,d0152b8d54a127467fb9bc425e74c502e0d1633b17ff861948c9b50e2dc1bd1e
A System of Logic,2041157,https://en.wikipedia.org/wiki/A%20System%20of%20Logic,science,scientific_method,0,test,dump,A System of Logic,4,5ce18c4f616965c0ebec65e9724e4768066ef28bda395b466c3c75c6f558518b
A Total Waste of Makeup,59380598,https://en.wikipedia.org/wiki/A%20Total%20Waste%20of%20Makeup,books,novels,1,train,dump,A Total Waste of Makeup,4,e19c97209b6c933af3e0bf039d49940d02048d68a4f0e62f7df9907e63a27d37
A Treatise on Electricity and Magnetism,729189,https://en.wikipedia.org/wiki/A%20Treatise%20on%20Electricity%20and%20Magnetism,books,science_books,1,train,legacy_dump,A Treatise on Electricity and Magnetism,4,410e8d9e18a932acf1e81674ebb9a372431e747781c434ad994dbd249a69c5a0
A Treatise on the Circle and the Sphere,64439520,https://en.wikipedia.org/wiki/A%20Treatise%20on%20the%20Circle%20and%20the%20Sphere,books,science_books,1,val,dump,A Treatise on the Circle and the Sphere,4,e8a2f3ee1a7ec2e2406f1e3e0e3a2dede66b11a52d958b84b47b480fb059692e
A Valediction: Forbidding Mourning,19153467,https://en.wikipedia.org/wiki/A%20Valediction%3A%20Forbidding%20Mourning,books,poetry,1,train,dump,A Valediction: Forbidding Mourning,4,44e2fdad2f07f2442546df4301d8b225f04ffc2f59ff20af0ae50b8ef0fad099
A Visit from St. Nicholas,381378,https://en.wikipedia.org/wiki/A%20Visit%20from%20St.%20Nicholas,books,poetry,1,train,dump,A Visit from St. Nicholas,4,a43c225b924a4ef4ac06a87ac1bd8bd5dbcc7d4e74b7b3b6eaafa4e66d3240e5
A Wrinkle in Time,562222,https://en.wikipedia.org/wiki/A%20Wrinkle%20in%20Time,books,novels,1,val,dump,A Wrinkle in Time,4,b5d721383e58639e83c3455c6c08046090c2b3ed988227006a426436558b94b8
A value,18579693,https://en.wikipedia.org/wiki/A%20value,chemistry,organic_chemistry,1,train,dump,A value,4,3d3e66db610d083b9d1f63313757521e4c425784b46937dfb97f926deea8d762
"A, A Novel",6199086,https://en.wikipedia.org/wiki/A%2C%20A%20Novel,books,novels,1,train,dump,"A, A Novel",4,c20224d40e1016ef92c2915b03d26d5ad8988e12273096ed1e54550709a94536
A9.com,596913,https://en.wikipedia.org/wiki/A9.com,books,authors,1,val,dump,A9.com,4,627680e83e1a29f9e2445dcd34cacc9d73739d32b7da712df3a569a1ad18d8aa
AAU Men's Basketball All-Americans,31578838,https://en.wikipedia.org/wiki/AAU%20Men%27s%20Basketball%20All-Americans,sports,basketball,1,train,dump,AAU Men's Basketball All-Americans,4,1197c9860f3067e3ad610ac6b54a2667fd51d3821a43fa1698a06a9c746178e6
AAU men's basketball records,51888742,https://en.wikipedia.org/wiki/AAU%20men%27s%20basketball%20records,sports,basketball,1,train,dump,AAU men's basketball records,4,652268d078b872c6eeecdbfa5d43e00cf65f26d197c73fe196a12800c61bc0b6
ABCD Camp,60859981,https://en.wikipedia.org/wiki/ABCD%20Camp,sports,basketball,1,train,legacy_dump,ABCD Camp,4,b1a2fc4e8d7ae7676f05fb662f42202e7f8120f2a1536a9e65ade5e5ec69af55
AC 00-69,65092839,https://en.wikipedia.org/wiki/AC%2000-69,technology,software,1,test,dump,AC 00-69,4,e57a787d565026da21b1a6483779cfc35dca1e7143d278beed5d726ffb2ad137
AC'97,284938,https://en.wikipedia.org/wiki/AC%2797,technology,hardware,1,train,dump,AC'97,4,bd2d1753265be11e848c548eadda64059fff7285cae8269717e4e87c3512fe64
ACE model,58011971,https://en.wikipedia.org/wiki/ACE%20model,biology,genetics,1,val,dump,ACE model,4,6956cb9a7af4c3387a3e5076779f8485419f82673e0769ec00a88ac010bccfaf
ACOLOP,7476364,https://en.wikipedia.org/wiki/ACOLOP,sports,olympics,1,train,dump,ACOLOP,4,a3209555ca2dd4d29d40a918cc5dccf0ed424b3fe1332034b10593c416ede84c
ACPI,2432697,https://en.wikipedia.org/wiki/ACPI,technology,hardware,1,test,dump,ACPI,4,5064a0d741440eeb15f1eb4f82b30a765af11663d21e8ea845e92791b29a1340
ADP-ribosylation,13222629,https://en.wikipedia.org/wiki/ADP-ribosylation,biology,cell_biology,0,test,dump,ADP-ribosylation,4,03328cb12619cf8cb0366383d28e73a2315d6f84e06c8c7abb1c577599c2449b
AES instruction set,23095336,https://en.wikipedia.org/wiki/AES%20instruction%20set,technology,hardware,1,train,dump,AES instruction set,4,45348bf8a66755647df8687d02babf42362d4a5eef334e9f5007be99a3070066
AFC Ajax–PSV Eindhoven rivalry,42678678,https://en.wikipedia.org/wiki/AFC%20Ajax%E2%80%93PSV%20Eindhoven%20rivalry,sports,football,2,val,legacy_dump,AFC Ajax–PSV Eindhoven rivalry,3,f0e1e0731af77db62294beefe521d6a5cdb7740e3b8ba72bff2a4d384fb33b1d
AI alignment,50785023,https://en.wikipedia.org/wiki/AI%20alignment,technology,artificial_intelligence,0,train,dump,AI alignment,4,3e5c56a56ee03f0e6dee9afc31d531a56a4b42408ec4e41f84921f4b18922bd6
AI safety,72360809,https://en.wikipedia.org/wiki/AI%20safety,technology,artificial_intelligence,0,train,dump,AI safety,4,0c1c6c6453279a0a6fbb8c1d9c78bdb7ff71228c2c96c4e9109d20a95f09f91c
AI winter,3548574,https://en.wikipedia.org/wiki/AI%20winter,technology,artificial_intelligence|software,1,val,dump,AI winter,4,7959f5674624fcd964cfd0c0678ca63155262aefbb0d6c870a4c76443ee2c920
AI-complete,2862,https://en.wikipedia.org/wiki/AI-complete,technology,artificial_intelligence,0,train,dump,AI-complete,4,e1b39f1280011833db58bdcd1205f215ce6d448ab7a62b10c52f727a57693cb0
AIM Multiuser Benchmark,11952902,https://en.wikipedia.org/wiki/AIM%20Multiuser%20Benchmark,technology,hardware,1,train,dump,AIM Multiuser Benchmark,4,7e0dab75dd63b5ad46bb012084c16c654c0fb80b3dc301b2933ada80b03a3449
AIXI,30511763,https://en.wikipedia.org/wiki/AIXI,technology,artificial_intelligence,0,train,dump,AIXI,4,e88f55e2a46f059d46589ecda12778027c0f4022b2fe018537a8bffc2333b1d8
AMD PowerTune,43228571,https://en.wikipedia.org/wiki/AMD%20PowerTune,technology,hardware,1,train,dump,AMD PowerTune,4,357cb2d4445f2934d40800ab5275b2f4e5e091092e9fcb1f6be010a031339008
AMD Turbo Core,47789805,https://en.wikipedia.org/wiki/AMD%20Turbo%20Core,technology,hardware,1,val,dump,AMD Turbo Core,4,30fb1153ab9622d8fa7d60bd244cf83a7e489241167468f4e04984217b534901
AND1,1377643,https://en.wikipedia.org/wiki/AND1,sports,basketball,1,val,dump,AND1,4,81f066de0deb736387b3ca69fe3f61300d0386c297f342ef3ed39c3a526f1395
AND1 Live Tour,6098622,https://en.wikipedia.org/wiki/AND1%20Live%20Tour,sports,basketball,1,train,dump,AND1 Live Tour,4,91dd23230869e1039dbcb2326d7930e1e82bc3e4b6ab1a201e8bf3cfa27f40b7
ANRORC mechanism,8391343,https://en.wikipedia.org/wiki/ANRORC%20mechanism,chemistry,chemical_reactions,1,val,dump,ANRORC mechanism,4,ec9ab60e3f593d8e3ed0c842d38fd4f03ba2886e96e5daaa104114d4aa85650e
AQUAL,31267110,https://en.wikipedia.org/wiki/AQUAL,physics,astrophysics|classical_mechanics,0,train,dump,AQUAL,4,b816ff23dfb5aab2e98f85405a6bc4375c86410f63a7ad118f5addcb1424459f
ARC (specification),1362808,https://en.wikipedia.org/wiki/ARC%20%28specification%29,technology,hardware,1,test,dump,ARC (specification),4,14a03e1626ca215daf6f6cc594f727c136b638bc8e3791eaf171154eedf90c93
ARDI,33634252,https://en.wikipedia.org/wiki/ARDI,science,scientific_research,0,train,dump,ARDI,4,b617a4d650515a72128b3b399791cc31e0902478bcd1baef3bcfaec03103947b
ARIANNA Experiment,32074177,https://en.wikipedia.org/wiki/ARIANNA%20Experiment,physics,astrophysics,0,test,dump,ARIANNA Experiment,4,7a50e9bcea65b6cdaa56557debbc6b9e00db86defdf72505ffe02d7687d17e4e
ARRIVE guidelines,67124137,https://en.wikipedia.org/wiki/ARRIVE%20guidelines,science,scientific_research,0,train,dump,ARRIVE guidelines,1,945f376fb14fd6edd77a1dff8bb4491bd95d6b4698d26144bea0eb73ea101361
ASA style,3453719,https://en.wikipedia.org/wiki/ASA%20style,science,scientific_research,0,test,dump,ASA style,4,14de812d188cd5bc3247805cc40870bbd040f35f78d6890f1ac384cf30e48fc2
ASASSN-19bt,61900168,https://en.wikipedia.org/wiki/ASASSN-19bt,physics,astrophysics,1,test,dump,ASASSN-19bt,4,0abd7d8ea70777d96ad82453d54ac0528b5bfe6a9170672cb50c6a7cab1c48f6
ASK Group,12027634,https://en.wikipedia.org/wiki/ASK%20Group,technology,software,1,train,dump,ASK Group,4,fdf76a9685a07b24be0b900e4ac0cc9719bc98aa6ec244b09cba455b7d5d8fa2
ASOCS,39762967,https://en.wikipedia.org/wiki/ASOCS,technology,hardware,1,train,dump,ASOCS,4,8b8098c96fde4575155e9da4b1ddfca1a87e410f111aa01c83cd4187d69760f7
ASR-complete,2376785,https://en.wikipedia.org/wiki/ASR-complete,technology,artificial_intelligence,0,train,dump,ASR-complete,4,529e8d9f007f34cf61d9cdbbddcab827f1bdc52650ba5e7ca40f11454ef4a9e4
ASRock M8,48438443,https://en.wikipedia.org/wiki/ASRock%20M8,technology,hardware,0,train,legacy_dump,ASRock M8,4,68536f3bc1c99dc0c6615c1c1d8fc582dfd61988c2ee0c42c59f609b3485975d
ASVEL Féminin,63342206,https://en.wikipedia.org/wiki/ASVEL%20F%C3%A9minin,sports,basketball,2,train,dump,ASVEL Féminin,4,e95b252b8c930d76bbd335e04879a5cc5e7c42c8ff6efff66cdc1f1d4be18646
AT&T Sceptre,27666742,https://en.wikipedia.org/wiki/AT%26T%20Sceptre,technology,hardware,1,val,dump,AT&T Sceptre,4,da7ba6bbc8d048c8c1a8b911330516056a82a71bffb08e054c56fb3a53a08f60
AT-hook,21801799,https://en.wikipedia.org/wiki/AT-hook,biology,genetics,1,train,dump,AT-hook,4,52a3be6a2f4ebc54b09d7046f4245dc484ac76b9c65da32a31498e887e11de89
AZFinText,27759167,https://en.wikipedia.org/wiki/AZFinText,technology,artificial_intelligence|software,0,test,dump,AZFinText,4,fd0add6bf1c64ca5d1a02c3dbc272ed87ae117f28838993e2faf876c141dfd47
Aaron Blabey,20373093,https://en.wikipedia.org/wiki/Aaron%20Blabey,books,authors,1,train,dump,Aaron Blabey,4,0f102c57e75f30a67ee0cec8a270e08a4e8725dc5cb1d9d19457efea3be448a4
Aattakatha (performance),39472503,https://en.wikipedia.org/wiki/Aattakatha%20%28performance%29,books,poetry,0,test,dump,Aattakatha (performance),4,a65ce24c2cf3320ebbbf9afb204dcb0cc28d20257cdc06af6a5066ad55c07db3
Ab initio multiple spawning,6786507,https://en.wikipedia.org/wiki/Ab%20initio%20multiple%20spawning,physics,quantum_mechanics,1,test,dump,Ab initio multiple spawning,4,c88e2f662c6f6faa108e31b72c2b8faf9c488a93fc2973790bb7f863ba6515a0
Abandonware,18933176,https://en.wikipedia.org/wiki/Abandonware,technology,software,1,train,dump,Abandonware,4,c4dea03912933eab0dde8289e649fadc43c0ca8efe84c9907e2cd7b789791cad
Abaza Hasan Pasha,51201718,https://en.wikipedia.org/wiki/Abaza%20Hasan%20Pasha,history,ottoman_history,2,val,dump,Abaza Hasan Pasha,4,a560f764086b03672195004409b23638e7314d8830739e60f76ede5121f0010a
Abbasgulu Bakikhanov,6746543,https://en.wikipedia.org/wiki/Abbasgulu%20Bakikhanov,books,authors,1,train,dump,Abbasgulu Bakikhanov,4,deac835ec0afeb4ceca33a3ab8d3809334ee6433a0427c863de09a291081684c
Abd Allah ibn Muhammad al-Shafi'i al-Nabarawi,74746435,https://en.wikipedia.org/wiki/Abd%20Allah%20ibn%20Muhammad%20al-Shafi%27i%20al-Nabarawi,books,authors,1,test,dump,Abd Allah ibn Muhammad al-Shafi'i al-Nabarawi,2,8bb7cb9ee814701cec340c2a53b363387b8c121d9b0694211cfc517496ee2b1a
Abd al-Haqq al-Dehlawi,8242199,https://en.wikipedia.org/wiki/%27Abd%20al-Haqq%20al-Dehlawi,books,authors,1,train,dump_redirect,'Abd al-Haqq al-Dehlawi,4,29fc4c52187a39096e93f0b1041452a8250580171c0415757b6db9e202cea3d4
Abd al-Rahman ibn Muhammad al-Bistami,73941775,https://en.wikipedia.org/wiki/Abd%20al-Rahman%20ibn%20Muhammad%20al-Bistami,history,ottoman_history,1,train,dump,Abd al-Rahman ibn Muhammad al-Bistami,4,7e29d8fbe378b03d9f259a4611324d7a8f3376cc310cca681f3039158c35bbe2
Abd al-Razzaq Samarqandi,7550317,https://en.wikipedia.org/wiki/Abd%20al-Razzaq%20Samarqandi,books,authors,1,train,dump,Abd al-Razzaq Samarqandi,4,22fd3d6b9e94fdda88c94f63a513099aac4259be58c97d421955304dd3dfc67f
Abdel Azim Ashry,12579001,https://en.wikipedia.org/wiki/Abdel%20Azim%20Ashry,sports,olympics,1,val,dump,Abdel Azim Ashry,4,78a3e5fa3d9d04ae551c3323365119b9027f5db279df2f7bcb8c1ae4991d66f5
Abdelrahim Lahbibi,42388133,https://en.wikipedia.org/wiki/Abdelrahim%20Lahbibi,books,authors,1,train,legacy_dump,Abdelrahim Lahbibi,2,bf8504038d7e18d1c19db47be818953c70308fb89dfddb0f37315361304da0e0
Abdi İpekçi Arena,5757389,https://en.wikipedia.org/wiki/Abdi%20%C4%B0pek%C3%A7i%20Arena,sports,basketball,2,val,dump,Abdi İpekçi Arena,4,6068c210a69580cd18f76c3685323f8bce8c857c717bd30e6e82fd3e797a4556
Abdication of Bảo Đại,67627826,https://en.wikipedia.org/wiki/Abdication%20of%20B%E1%BA%A3o%20%C4%90%E1%BA%A1i,history,world_wars,1,val,dump,Abdication of Bảo Đại,4,cdda84e48b78573990507aceea4879f8022a1bf13ad8b6cc5c187ecd22192490
Abdul Latif Pedram,8877652,https://en.wikipedia.org/wiki/Abdul%20Latif%20Pedram,books,authors,1,train,dump,Abdul Latif Pedram,4,0e9bb3d187561c6be8150416a82f8541e2f7a09b2061db2855d3dc47f9251bc7
Abdulla Latif-zade,62089085,https://en.wikipedia.org/wiki/Abdulla%20Latif-zade,books,authors,1,train,dump,Abdulla Latif-zade,4,2d9e1f55b2540c31fb976a88d1f227e3090818ce31a55205ad07bba953c70fba
Abdulla Qodiriy,35398888,https://en.wikipedia.org/wiki/Abdulla%20Qodiriy,books,authors,1,train,dump,Abdulla Qodiriy,4,925458b3de083af5b0c3f33eda30b2fb618948ce3648e22ced77fd1639e109c6
Abdur Rauf Urooj,67413198,https://en.wikipedia.org/wiki/Abdur%20Rauf%20Urooj,books,authors,1,train,dump,Abdur Rauf Urooj,4,47abd4d3118e1708bc214c537a18076ebf43a91c8f6df543b0108ad986488bea
Abdussalam Akhundzadeh,44630088,https://en.wikipedia.org/wiki/Abdussalam%20Akhundzadeh,books,authors,1,test,dump,Abdussalam Akhundzadeh,4,5eabe58e1304e6c05a60eb3212739dd889a6e4f547de3a819c0fbf665403a703
Abel Greenidge,20646992,https://en.wikipedia.org/wiki/Abel%20Greenidge,history,ancient_history,1,train,dump,Abel Greenidge,4,f4544593af5dc252339dabc1699e37d673e86feba4d8a5c23d70bf3927f897f5
Abieta (ancient city),67750412,https://en.wikipedia.org/wiki/Abieta%20%28ancient%20city%29,history,ancient_history,1,test,dump,Abieta (ancient city),1,2cfff39bfdb0790b5a21e89123334d22fb2100e6707bb14bb9f6095142b35354
Abiogenesis,19179706,https://en.wikipedia.org/wiki/Abiogenesis,biology,evolution,0,train,dump,Abiogenesis,4,4a77acb55d62803a9208ef77f54479693000c7a9ef6f92d5da64c63c98e780c8
Abner Kneeland,5466648,https://en.wikipedia.org/wiki/Abner%20Kneeland,books,authors,1,train,dump,Abner Kneeland,4,09a12fce76dc4d1e38b1bb9cacd7829ea688645b9af3587f791f19a19963841a
Abol-Qasem Qa'em-Maqam,8463207,https://en.wikipedia.org/wiki/Abol-Qasem%20Qa%27em-Maqam,books,authors,1,train,dump,Abol-Qasem Qa'em-Maqam,4,0ec98274861172768a4a962574b4c17aad77df09bb93b1d9426d0cbf1da85057
About Time (book),7771134,https://en.wikipedia.org/wiki/About%20Time%20%28book%29,books,science_books,0,val,dump,About Time (book),4,512062457ac0a5c66c880bb9ebd8961b29d57b18c8e27211a44a8fb110aaf5db
Above-threshold ionization,31161478,https://en.wikipedia.org/wiki/Above-threshold%20ionization,physics,quantum_mechanics,0,train,dump,Above-threshold ionization,4,5c55722e8f8367f31eb991f7707e24e1bafa500d5b58f1f74d79d522139d5a75
Abscissa and ordinate,60487,https://en.wikipedia.org/wiki/Abscissa%20and%20ordinate,physics,relativity,1,train,dump,Abscissa and ordinate,4,b9b26484c423a7131dc1b804cb0565df1c7c1813c0dc70eabf33279e04bde422
Absolute angular momentum,36989300,https://en.wikipedia.org/wiki/Absolute%20angular%20momentum,physics,classical_mechanics,1,train,dump,Absolute angular momentum,4,45c727573d068978a1bde375884a654ae5db228ad8e31191c5608aa0a63dbdbd
Absolute horizon,6817401,https://en.wikipedia.org/wiki/Absolute%20horizon,physics,astrophysics|relativity,1,train,dump,Absolute horizon,4,314948d31e054b7e298f834b43ea31ae15e5380bed40ca8e6552050677c0e8db
Absolute rotation,23690843,https://en.wikipedia.org/wiki/Absolute%20rotation,physics,classical_mechanics|relativity,0,test,dump,Absolute rotation,4,49975b05481f5d99f7b17f321cb5ab7a5e852054c678986e4af90ca1a6491ced
